0.05, 0.295638225
0.1, 0.360660379
0.15, 0.486336742
0.2, 0.705473188
0.25, 1.154546262
0.3, 1.849389188
0.35, 2.330859104
0.4, 2.848083488
0.45, 2.950640867
0.5, 3.373961175
0.55, 4.542022136
0.6, 4.882877745
0.65, 4.342349504
0.7, 3.941494196
0.75, 3.199427848
0.8, 3.65629612
0.85, 3.574162886
0.9, 3.427392663
0.95, 3.276803903
1, 2.890032464
1.05, 2.723888536
1.1, 2.639572928
1.15, 2.378179
1.2, 2.659699677
1.25, 2.360774196
1.3, 2.675426668
1.35, 2.417586757
1.4, 2.044319121
1.45, 1.650771028
1.5, 1.513902641
1.55, 1.300716063
1.6, 0.942531767
1.65, 0.801704382
1.7, 0.482939195
1.75, 0.306724464
1.8, 0.313750077
1.85, 0.347524869
1.9, 0.338944
1.95, 0.320170775
2, 0.290309213
2.05, 0.232477259
2.1, 0.235281884
2.15, 0.211185551
